1,2025-12-11 12:02:38.290547
1,2025-12-11 12:02:38.972954
1,2025-12-11 12:02:39.619632
1,2025-12-11 12:02:40.313228
1,2025-12-11 12:02:41.010531
1,2025-12-11 12:02:41.741323
1,2025-12-11 12:02:42.485877
1,2025-12-11 12:02:43.221613
1,2025-12-11 12:02:43.955602
1,2025-12-11 12:02:44.705904
1,2025-12-11 12:02:45.352224
1,2025-12-11 12:02:46.047712
1,2025-12-11 12:02:46.787816
1,2025-12-11 12:02:47.442369
1,2025-12-11 12:02:48.211374
1,2025-12-11 12:02:48.946406
1,2025-12-11 12:02:49.617349
1,2025-12-11 12:02:50.308124
1,2025-12-11 12:02:50.987666
1,2025-12-11 12:02:51.641778
1,2025-12-11 12:02:52.341999
1,2025-12-11 12:02:53.082133
1,2025-12-11 12:02:53.764135
1,2025-12-11 12:02:54.463375
1,2025-12-11 12:02:55.158405
1,2025-12-11 12:02:55.879634
1,2025-12-11 12:02:56.560257
1,2025-12-11 12:02:57.228629
1,2025-12-11 12:02:57.940262
1,2025-12-11 12:02:58.662336
1,2025-12-11 12:02:59.347270
1,2025-12-11 12:03:00.060114
1,2025-12-11 12:03:00.809564
1,2025-12-11 12:03:01.527018
1,2025-12-11 12:03:02.212131
1,2025-12-11 12:03:02.950388
1,2025-12-11 12:03:03.722693
1,2025-12-11 12:03:04.404418
1,2025-12-11 12:03:05.156473
1,2025-12-11 12:03:05.872584
1,2025-12-11 12:03:06.607341
1,2025-12-11 12:03:07.293832
1,2025-12-11 12:03:08.040183
1,2025-12-11 12:03:08.802784
1,2025-12-11 12:03:09.503404
1,2025-12-11 12:03:10.264469
1,2025-12-11 12:03:11.021312
1,2025-12-11 12:03:11.658865
1,2025-12-11 12:03:12.317932
1,2025-12-11 12:03:12.995593
1,2025-12-11 12:03:13.739001
1,2025-12-11 12:03:14.506504
1,2025-12-11 12:03:15.213108
1,2025-12-11 12:03:15.909939
1,2025-12-11 12:03:16.631374
1,2025-12-11 12:03:17.361785
1,2025-12-11 12:03:18.109771
1,2025-12-11 12:03:18.820146
1,2025-12-11 12:03:19.520482
1,2025-12-11 12:03:20.253273
1,2025-12-11 12:03:20.910684
1,2025-12-11 12:03:21.661969
1,2025-12-11 12:03:22.374335
1,2025-12-11 12:03:23.100825
1,2025-12-11 12:03:23.846965
1,2025-12-11 12:03:24.544419
1,2025-12-11 12:03:25.237709
1,2025-12-11 12:03:25.955488
1,2025-12-11 12:03:26.666183
1,2025-12-11 12:03:27.363669
1,2025-12-11 12:03:28.053616
1,2025-12-11 12:03:28.809533
1,2025-12-11 12:03:29.500285
1,2025-12-11 12:03:30.189632
1,2025-12-11 12:03:30.919205
1,2025-12-11 12:03:31.626440
1,2025-12-11 12:03:32.310264
1,2025-12-11 12:03:33.007909
1,2025-12-11 12:03:33.709533
1,2025-12-11 12:03:34.365511
1,2025-12-11 12:03:35.006098
1,2025-12-11 12:03:35.777241
1,2025-12-11 12:03:36.478755
1,2025-12-11 12:03:37.164934
1,2025-12-11 12:03:37.890585
1,2025-12-11 12:03:38.693610
1,2025-12-11 12:03:39.404617
1,2025-12-11 12:03:40.090597
1,2025-12-11 12:03:40.780257
1,2025-12-11 12:03:41.467969
1,2025-12-11 12:03:42.200640
1,2025-12-11 12:03:42.897841
1,2025-12-11 12:03:43.628484
1,2025-12-11 12:03:44.338385
1,2025-12-11 12:03:45.087700
1,2025-12-11 12:03:45.790824
1,2025-12-11 12:03:46.517229
1,2025-12-11 12:03:47.212436
1,2025-12-11 12:03:47.903293
1,2025-12-11 12:03:48.604615
1,2025-12-11 12:03:49.312785
1,2025-12-11 12:03:50.021278
1,2025-12-11 12:03:50.751796
1,2025-12-11 12:03:51.482662
1,2025-12-11 12:03:52.190484
1,2025-12-11 12:03:52.901578
1,2025-12-11 12:03:53.583974
1,2025-12-11 12:03:54.319541
1,2025-12-11 12:03:55.048024
1,2025-12-11 12:03:55.783659
1,2025-12-11 12:03:56.511221
1,2025-12-11 12:03:57.207836
1,2025-12-11 12:03:57.880657
1,2025-12-11 12:03:58.532683
1,2025-12-11 12:03:59.176150
1,2025-12-11 12:03:59.868454
1,2025-12-11 12:04:00.554205
1,2025-12-11 12:04:01.244526
1,2025-12-11 12:04:01.899299
1,2025-12-11 12:04:02.611474
1,2025-12-11 12:04:03.327591
1,2025-12-11 12:04:04.047886
1,2025-12-11 12:04:04.770129
1,2025-12-11 12:04:05.459363
1,2025-12-11 12:04:06.194398
1,2025-12-11 12:04:06.932500
1,2025-12-11 12:04:07.631733
1,2025-12-11 12:04:08.330897
1,2025-12-11 12:04:09.102148
1,2025-12-11 12:04:09.808846
1,2025-12-11 12:04:10.494660
1,2025-12-11 12:04:11.210005
1,2025-12-11 12:04:11.923965
1,2025-12-11 12:04:12.633348
1,2025-12-11 12:04:13.388286
1,2025-12-11 12:04:14.095785
1,2025-12-11 12:04:14.766401
1,2025-12-11 12:04:15.402542
1,2025-12-11 12:04:16.097871
1,2025-12-11 12:04:16.780520
1,2025-12-11 12:04:17.503385
1,2025-12-11 12:04:18.146346
1,2025-12-11 12:04:18.814553
1,2025-12-11 12:04:19.549495
1,2025-12-11 12:04:20.286591
1,2025-12-11 12:04:21.084293
1,2025-12-11 12:04:21.758810
1,2025-12-11 12:04:22.433512
1,2025-12-11 12:04:23.190295
1,2025-12-11 12:04:23.939226
1,2025-12-11 12:04:24.693259
1,2025-12-11 12:04:25.425972
1,2025-12-11 12:04:26.164124
1,2025-12-11 12:04:26.856517
1,2025-12-11 12:04:27.533342
1,2025-12-11 12:04:28.247442
1,2025-12-11 12:04:28.989790
1,2025-12-11 12:04:29.696002
1,2025-12-11 12:04:30.395264
1,2025-12-11 12:04:31.097256
1,2025-12-11 12:04:31.793892
1,2025-12-11 12:04:32.476038
1,2025-12-11 12:04:33.128494
1,2025-12-11 12:04:33.810252
1,2025-12-11 12:04:34.518787
1,2025-12-11 12:04:35.228706
1,2025-12-11 12:04:35.938965
1,2025-12-11 12:04:36.679007
1,2025-12-11 12:04:37.350639
1,2025-12-11 12:04:38.100342
1,2025-12-11 12:04:38.824988
1,2025-12-11 12:04:39.530020
1,2025-12-11 12:04:40.244507
1,2025-12-11 12:04:41.012410
1,2025-12-11 12:04:41.705982
1,2025-12-11 12:04:42.430940
1,2025-12-11 12:04:43.151557
1,2025-12-11 12:04:43.840236
1,2025-12-11 12:04:44.558591
1,2025-12-11 12:04:45.275799
1,2025-12-11 12:04:45.986097
1,2025-12-11 12:04:46.690223
1,2025-12-11 12:04:47.377992
1,2025-12-11 12:04:48.153477
1,2025-12-11 12:04:48.890500
1,2025-12-11 12:04:49.602981
1,2025-12-11 12:04:50.310448
1,2025-12-11 12:04:51.000817
1,2025-12-11 12:04:51.750165
1,2025-12-11 12:04:52.498407
1,2025-12-11 12:04:53.193879
1,2025-12-11 12:04:53.879609
1,2025-12-11 12:04:54.606740
1,2025-12-11 12:04:55.320089
1,2025-12-11 12:04:56.014422
1,2025-12-11 12:04:56.723357
1,2025-12-11 12:04:57.456077
1,2025-12-11 12:04:58.164112
1,2025-12-11 12:04:58.940693
1,2025-12-11 12:04:59.629744
1,2025-12-11 12:05:00.304027
1,2025-12-11 12:05:00.990752
1,2025-12-11 12:05:01.754731
1,2025-12-11 12:05:02.456166
1,2025-12-11 12:05:03.174082
1,2025-12-11 12:05:03.832010
1,2025-12-11 12:05:04.495601
1,2025-12-11 12:05:05.165804
1,2025-12-11 12:05:05.817942
1,2025-12-11 12:05:06.471932
1,2025-12-11 12:05:07.236861
1,2025-12-11 12:05:07.909979
1,2025-12-11 12:05:08.559805
1,2025-12-11 12:05:09.245653
1,2025-12-11 12:05:09.929545
1,2025-12-11 12:05:10.654381
1,2025-12-11 12:05:11.393959
1,2025-12-11 12:05:12.050120
1,2025-12-11 12:05:12.829721
1,2025-12-11 12:05:13.493600
1,2025-12-11 12:05:14.196076
1,2025-12-11 12:05:14.945635
1,2025-12-11 12:05:15.628498
1,2025-12-11 12:05:16.337547
1,2025-12-11 12:05:17.064279
1,2025-12-11 12:05:17.733832
1,2025-12-11 12:05:18.394822
1,2025-12-11 12:05:19.103817
1,2025-12-11 12:05:19.798371
1,2025-12-11 12:05:20.494545
1,2025-12-11 12:05:21.186068
1,2025-12-11 12:05:21.873259
1,2025-12-11 12:05:22.596120
1,2025-12-11 12:05:23.300761
1,2025-12-11 12:05:24.028160
1,2025-12-11 12:05:24.753494
1,2025-12-11 12:05:25.464723
1,2025-12-11 12:05:26.137322
1,2025-12-11 12:05:26.877452
1,2025-12-11 12:05:27.502430
1,2025-12-11 12:05:28.167561
1,2025-12-11 12:05:28.890900
1,2025-12-11 12:05:29.545121
1,2025-12-11 12:05:30.239114
1,2025-12-11 12:05:30.982156
1,2025-12-11 12:05:31.657159
1,2025-12-11 12:05:32.354557
1,2025-12-11 12:05:33.073016
1,2025-12-11 12:05:33.776589
1,2025-12-11 12:05:34.461495
1,2025-12-11 12:05:35.139866
1,2025-12-11 12:05:35.777013
1,2025-12-11 12:05:36.512727
1,2025-12-11 12:05:37.252485
1,2025-12-11 12:05:37.954546
1,2025-12-11 12:05:38.637129
1,2025-12-11 12:05:39.373585
1,2025-12-11 12:05:40.087517
1,2025-12-11 12:05:40.754294
1,2025-12-11 12:05:41.514843
1,2025-12-11 12:05:42.216706
1,2025-12-11 12:05:42.928567
1,2025-12-11 12:05:43.664535
1,2025-12-11 12:05:44.359389
1,2025-12-11 12:05:45.038072
1,2025-12-11 12:05:45.747499
1,2025-12-11 12:05:46.427539
1,2025-12-11 12:05:47.100886
1,2025-12-11 12:05:47.776399
1,2025-12-11 12:05:48.474693
1,2025-12-11 12:05:49.219764
1,2025-12-11 12:05:49.913626
1,2025-12-11 12:05:50.603838
1,2025-12-11 12:05:51.318830
1,2025-12-11 12:05:52.044131
1,2025-12-11 12:05:52.760791
1,2025-12-11 12:05:53.406573
1,2025-12-11 12:05:54.066793
1,2025-12-11 12:05:54.727762
1,2025-12-11 12:05:55.448018
1,2025-12-11 12:05:56.111838
1,2025-12-11 12:05:56.819778
1,2025-12-11 12:05:57.540550
1,2025-12-11 12:05:58.232747
1,2025-12-11 12:05:58.964870
1,2025-12-11 12:05:59.709556
1,2025-12-11 12:06:00.419241
1,2025-12-11 12:06:01.134364
1,2025-12-11 12:06:01.880520
1,2025-12-11 12:06:02.611322
1,2025-12-11 12:06:03.347870
1,2025-12-11 12:06:04.088402
1,2025-12-11 12:06:04.775934
1,2025-12-11 12:06:05.497334
1,2025-12-11 12:06:06.222148
1,2025-12-11 12:06:06.940016
1,2025-12-11 12:06:07.611562
1,2025-12-11 12:06:08.323059
1,2025-12-11 12:06:09.014908
1,2025-12-11 12:06:09.742070
1,2025-12-11 12:06:10.397160
1,2025-12-11 12:06:11.118252
1,2025-12-11 12:06:11.808234
1,2025-12-11 12:06:12.424388
1,2025-12-11 12:06:13.185406
1,2025-12-11 12:06:13.924404
1,2025-12-11 12:06:14.658581
1,2025-12-11 12:06:15.372457
1,2025-12-11 12:06:16.057989
1,2025-12-11 12:06:16.749222
1,2025-12-11 12:06:17.461709
1,2025-12-11 12:06:18.138211
1,2025-12-11 12:06:18.869919
1,2025-12-11 12:06:19.622269
1,2025-12-11 12:06:20.311860
1,2025-12-11 12:06:21.001213
1,2025-12-11 12:06:21.699173
1,2025-12-11 12:06:22.408671
1,2025-12-11 12:06:23.076141
1,2025-12-11 12:06:23.795189
1,2025-12-11 12:06:24.496468
1,2025-12-11 12:06:25.196493
1,2025-12-11 12:06:25.916641
1,2025-12-11 12:06:26.630144
1,2025-12-11 12:06:27.387334
1,2025-12-11 12:06:28.081382
1,2025-12-11 12:06:28.753791
1,2025-12-11 12:06:29.450831
1,2025-12-11 12:06:30.183591
1,2025-12-11 12:06:30.857619
1,2025-12-11 12:06:31.519908
1,2025-12-11 12:06:32.241497
1,2025-12-11 12:06:32.977615
1,2025-12-11 12:06:33.595998
1,2025-12-11 12:06:34.185929
1,2025-12-11 12:06:34.874800
1,2025-12-11 12:06:35.535958
1,2025-12-11 12:06:36.190865
1,2025-12-11 12:06:36.847983
1,2025-12-11 12:06:37.560996
1,2025-12-11 12:06:38.308605
1,2025-12-11 12:06:39.013364
1,2025-12-11 12:06:39.692352
1,2025-12-11 12:06:40.353045
1,2025-12-11 12:06:41.041841
1,2025-12-11 12:06:41.783796
1,2025-12-11 12:06:42.456211
1,2025-12-11 12:06:43.195988
1,2025-12-11 12:06:43.915487
1,2025-12-11 12:06:44.589211
1,2025-12-11 12:06:45.258526
1,2025-12-11 12:06:45.988597
1,2025-12-11 12:06:46.724222
1,2025-12-11 12:06:47.462141
1,2025-12-11 12:06:48.228140
1,2025-12-11 12:06:48.904473
1,2025-12-11 12:06:49.612609
1,2025-12-11 12:06:50.234889
1,2025-12-11 12:06:50.904572
1,2025-12-11 12:06:51.602482
1,2025-12-11 12:06:52.279821
1,2025-12-11 12:06:52.968850
1,2025-12-11 12:06:53.686019
1,2025-12-11 12:06:54.367711
1,2025-12-11 12:06:55.078644
1,2025-12-11 12:06:55.756728
1,2025-12-11 12:06:56.459202
1,2025-12-11 12:06:57.183047
1,2025-12-11 12:06:57.876211
1,2025-12-11 12:06:58.574779
1,2025-12-11 12:06:59.292450
1,2025-12-11 12:06:59.986074
1,2025-12-11 12:07:00.675220
1,2025-12-11 12:07:01.394106
1,2025-12-11 12:07:02.123065
1,2025-12-11 12:07:02.765647
1,2025-12-11 12:07:03.504070
1,2025-12-11 12:07:04.310903
1,2025-12-11 12:07:05.104097
1,2025-12-11 12:07:05.820069
1,2025-12-11 12:07:06.517971
1,2025-12-11 12:07:07.237465
1,2025-12-11 12:07:07.873850
1,2025-12-11 12:07:08.573986
1,2025-12-11 12:07:09.300894
1,2025-12-11 12:07:10.018749
1,2025-12-11 12:07:10.708649
1,2025-12-11 12:07:11.401857
1,2025-12-11 12:07:12.079734
1,2025-12-11 12:07:12.793286
1,2025-12-11 12:07:13.435200
1,2025-12-11 12:07:14.144193
1,2025-12-11 12:07:14.845443
1,2025-12-11 12:07:15.522423
1,2025-12-11 12:07:16.209939
1,2025-12-11 12:07:16.871030
1,2025-12-11 12:07:17.487330
1,2025-12-11 12:07:18.134723
1,2025-12-11 12:07:18.875354
1,2025-12-11 12:07:19.609730
1,2025-12-11 12:07:20.337380
1,2025-12-11 12:07:21.061134
1,2025-12-11 12:07:21.756871
1,2025-12-11 12:07:22.457908
1,2025-12-11 12:07:23.169472
1,2025-12-11 12:07:23.925235
1,2025-12-11 12:07:24.613737
1,2025-12-11 12:07:25.337083
1,2025-12-11 12:07:26.028485
1,2025-12-11 12:07:26.765295
1,2025-12-11 12:07:27.491296
1,2025-12-11 12:07:28.234204
1,2025-12-11 12:07:29.027537
1,2025-12-11 12:07:29.743449
1,2025-12-11 12:07:30.500954
1,2025-12-11 12:07:31.234736
1,2025-12-11 12:07:31.916373
1,2025-12-11 12:07:32.644546
1,2025-12-11 12:07:33.356211
1,2025-12-11 12:07:34.071690
1,2025-12-11 12:07:34.774726
1,2025-12-11 12:07:35.453272
1,2025-12-11 12:07:36.165477
1,2025-12-11 12:07:36.877739
1,2025-12-11 12:07:37.496488
1,2025-12-11 12:07:38.249921
1,2025-12-11 12:07:38.914962
1,2025-12-11 12:07:39.637402
1,2025-12-11 12:07:40.376705
1,2025-12-11 12:07:41.124185
1,2025-12-11 12:07:41.794045
1,2025-12-11 12:07:42.469446
1,2025-12-11 12:07:43.179598
1,2025-12-11 12:07:43.843128
1,2025-12-11 12:07:44.505949
1,2025-12-11 12:07:45.251460
1,2025-12-11 12:07:45.971639
1,2025-12-11 12:07:46.687440
1,2025-12-11 12:07:47.377818
1,2025-12-11 12:07:48.051367
1,2025-12-11 12:07:48.840205
1,2025-12-11 12:07:49.386675
1,2025-12-11 12:07:49.932225
1,2025-12-11 12:07:50.481150
1,2025-12-11 12:07:51.027180
1,2025-12-11 12:07:51.571361
1,2025-12-11 12:07:52.113615
1,2025-12-11 12:07:52.660204
1,2025-12-11 12:07:53.209777
1,2025-12-11 12:07:53.756273
1,2025-12-11 12:07:54.302397
1,2025-12-11 12:07:54.851352
1,2025-12-11 12:07:55.394700
1,2025-12-11 12:07:55.941032
1,2025-12-11 12:07:56.481717
1,2025-12-11 12:07:57.030165
1,2025-12-11 12:07:57.571763
1,2025-12-11 12:07:58.114355
1,2025-12-11 12:07:58.655559
1,2025-12-11 12:07:59.201911
1,2025-12-11 12:07:59.749000
1,2025-12-11 12:08:00.293563
1,2025-12-11 12:08:00.840677
1,2025-12-11 12:08:01.385744
1,2025-12-11 12:08:01.930272
1,2025-12-11 12:08:02.476324
1,2025-12-11 12:08:03.017579
1,2025-12-11 12:08:03.562750
1,2025-12-11 12:08:04.109836
1,2025-12-11 12:08:04.657071
1,2025-12-11 12:08:05.208917
1,2025-12-11 12:08:05.755756
1,2025-12-11 12:08:06.306628
1,2025-12-11 12:08:06.854927
1,2025-12-11 12:08:07.395939
1,2025-12-11 12:08:07.944510
1,2025-12-11 12:08:08.486059
1,2025-12-11 12:08:09.035437
1,2025-12-11 12:08:09.579834
1,2025-12-11 12:08:10.124338
1,2025-12-11 12:08:10.668602
1,2025-12-11 12:08:11.215933
1,2025-12-11 12:08:11.766017
1,2025-12-11 12:08:12.313912
1,2025-12-11 12:08:12.857694
1,2025-12-11 12:08:13.402994
1,2025-12-11 12:08:13.947372
1,2025-12-11 12:08:14.493612
1,2025-12-11 12:08:15.044751
1,2025-12-11 12:08:15.590114
1,2025-12-11 12:08:16.129366
1,2025-12-11 12:08:16.673488
1,2025-12-11 12:08:17.219425
1,2025-12-11 12:08:17.762638
1,2025-12-11 12:08:18.302857
1,2025-12-11 12:08:18.850833
1,2025-12-11 12:08:19.398377
1,2025-12-11 12:08:19.938177
1,2025-12-11 12:08:20.482839
1,2025-12-11 12:08:21.027481
1,2025-12-11 12:08:21.571203
1,2025-12-11 12:08:22.117278
1,2025-12-11 12:08:22.658964
1,2025-12-11 12:08:23.201476
1,2025-12-11 12:08:23.744963
1,2025-12-11 12:08:24.289677
1,2025-12-11 12:08:24.834252
1,2025-12-11 12:08:25.380688
1,2025-12-11 12:08:25.926229
1,2025-12-11 12:08:26.472664
1,2025-12-11 12:08:27.019661
1,2025-12-11 12:08:27.565629
1,2025-12-11 12:08:28.110186
1,2025-12-11 12:08:28.652309
1,2025-12-11 12:08:29.199782
1,2025-12-11 12:08:29.747775
1,2025-12-11 12:08:30.292902
1,2025-12-11 12:08:30.836769
1,2025-12-11 12:08:31.379125
1,2025-12-11 12:08:31.926431
1,2025-12-11 12:08:32.472621
1,2025-12-11 12:08:33.015320
1,2025-12-11 12:08:33.565314
1,2025-12-11 12:08:34.113280
1,2025-12-11 12:08:34.655522
1,2025-12-11 12:08:35.203487
1,2025-12-11 12:08:35.744848
1,2025-12-11 12:08:36.290788
1,2025-12-11 12:08:36.839797
1,2025-12-11 12:08:37.385926
1,2025-12-11 12:08:37.933616
1,2025-12-11 12:08:38.479502
1,2025-12-11 12:08:39.026475
1,2025-12-11 12:08:39.570055
1,2025-12-11 12:08:40.115308
1,2025-12-11 12:08:40.659767
1,2025-12-11 12:08:41.206812
1,2025-12-11 12:08:41.755780
1,2025-12-11 12:08:42.300413
1,2025-12-11 12:08:42.847522
1,2025-12-11 12:08:43.394467
1,2025-12-11 12:08:43.940960
1,2025-12-11 12:08:44.490303
1,2025-12-11 12:08:45.038097
1,2025-12-11 12:08:45.580833
1,2025-12-11 12:08:46.125151
1,2025-12-11 12:08:46.672002
1,2025-12-11 12:08:47.220674
1,2025-12-11 12:08:47.772622
1,2025-12-11 12:08:48.312804
1,2025-12-11 12:08:48.859681
1,2025-12-11 12:08:49.405322
1,2025-12-11 12:08:49.952496
